,house_age,dormitory_type,condition_type
3452,New_House,apartment,Regular
3453,New_House,apartment,Regular
3454,New_House,house,Regular
3455,New_House,house,Regular
3456,New_House,house,Regular
3457,New_House,house,Regular
3458,New_House,house,Regular
3459,New_House,house,Regular
3460,New_House,house,Regular
3461,New_House,house,Regular
3462,New_House,house,Regular
3463,New_House,house,Regular
3464,New_House,house,Regular
3465,New_House,house,Regular
3466,New_House,house,Regular
3467,New_House,NA,Regular
3468,New_House,apartment,Regular
3469,New_House,house,Regular
3470,New_House,house,Regular
3471,New_House,house,Regular
3472,New_House,house,Regular
3473,New_House,house,Regular
3474,New_House,house,Regular
3475,New_House,apartment,Regular
3476,New_House,house,Regular
3477,New_House,house,Regular
3478,New_House,house,Good
3479,New_House,apartment,Regular
3480,New_House,house,Regular
3481,New_House,house,Good
3482,New_House,house,Regular
3483,New_House,house,Good
3484,New_House,house,Regular
3485,New_House,apartment,Regular
3486,New_House,house,Regular
3487,New_House,house,Regular
3488,New_House,house,Regular
3489,New_House,studio,Regular
3490,New_House,house,Regular
3491,New_House,house,Regular
3492,New_House,house,Regular
3493,New_House,apartment,Regular
3494,New_House,house,Regular
3495,New_House,apartment,Regular
3496,New_House,house,Good
3497,New_House,apartment,Regular
3498,New_House,house,Good
3499,New_House,house,Regular
3500,New_House,house,Regular
3501,New_House,house,Regular
3502,New_House,apartment,Regular
3503,New_House,house,Regular
3504,New_House,house,Regular
3505,New_House,house,Regular
3506,New_House,house,Regular
3507,New_House,apartment,Regular
3508,New_House,house,Regular
3509,New_House,house,Regular
3510,New_House,house,Regular
3511,New_House,apartment,Regular
3512,New_House,house,Regular
3513,New_House,house,Regular
3514,New_House,house,Regular
3515,New_House,house,Regular
3516,New_House,house,Regular
3517,New_House,house,Regular
3518,New_House,house,Good
3519,New_House,house,Regular
3520,New_House,house,Regular
3521,New_House,house,Regular
3522,New_House,house,Regular
3523,New_House,house,Regular
3524,New_House,house,Regular
3525,New_House,apartment,Regular
3526,New_House,house,Regular
3527,New_House,house,Good
3528,New_House,house,Regular
3529,New_House,house,Regular
3530,New_House,house,Good
3531,New_House,house,Regular
3532,New_House,house,Regular
3533,New_House,house,Regular
3534,New_House,house,Regular
3535,New_House,house,Regular
3536,New_House,house,Regular
3537,New_House,apartment,Regular
3538,New_House,house,Regular
3539,New_House,house,Regular
3540,New_House,house,Regular
3541,New_House,house,Regular
3542,New_House,house,Regular
3543,New_House,house,Regular
3544,New_House,house,Regular
3545,New_House,house,Regular
3546,New_House,house,Good
3547,New_House,house,Regular
3548,New_House,house,Regular
3549,New_House,house,Regular
3550,New_House,house,Regular
3551,New_House,house,Regular
3552,New_House,apartment,Regular
3553,New_House,house,Regular
3554,New_House,house,Regular
3555,New_House,house,Regular
3556,New_House,house,Regular
3557,New_House,house,Regular
3558,New_House,house,Regular
3559,New_House,house,Regular
3560,New_House,house,Regular
3561,New_House,apartment,Regular
3562,New_House,house,Regular
3563,New_House,house,Regular
3564,New_House,house,Regular
3565,New_House,house,Regular
3566,New_House,house,Regular
3567,New_House,house,Regular
3568,New_House,house,Regular
3569,New_House,apartment,Regular
3570,New_House,house,Regular
3571,New_House,house,Regular
3572,New_House,house,Regular
3573,New_House,house,Regular
3574,New_House,apartment,Regular
3575,New_House,house,Regular
3576,New_House,house,Regular
3577,New_House,house,Regular
3578,New_House,house,Regular
3579,New_House,apartment,Regular
3580,New_House,apartment,Regular
3581,New_House,house,Regular
3582,New_House,studio,Regular
3583,New_House,house,Regular
3584,New_House,house,Regular
3585,New_House,house,Regular
3586,New_House,house,Regular
3587,New_House,apartment,Regular
3588,New_House,house,Good
3589,New_House,house,Regular
3590,New_House,house,Good
3591,New_House,house,Regular
3592,New_House,house,Regular
3593,New_House,house,Regular
3594,New_House,house,Regular
3595,New_House,house,Regular
3596,New_House,house,Regular
3597,New_House,house,Regular
3598,New_House,house,Regular
3599,New_House,house,Regular
3600,New_House,house,Regular
3601,New_House,house,Regular
3602,New_House,studio,Regular
3603,New_House,house,Regular
3604,New_House,house,Regular
3605,New_House,apartment,Regular
3606,New_House,house,Regular
3607,New_House,house,Regular
3608,New_House,house,Regular
3609,New_House,apartment,Regular
3610,New_House,house,Regular
3611,New_House,house,Regular
3612,New_House,house,Regular
3613,New_House,house,Regular
3614,New_House,house,Regular
3615,New_House,house,Regular
3616,New_House,apartment,Regular
3617,New_House,house,Regular
3618,New_House,apartment,Regular
3619,New_House,apartment,Regular
3620,New_House,house,Regular
3621,New_House,apartment,Regular
3622,New_House,apartment,Regular
3623,New_House,house,Regular
3624,New_House,house,Regular
3625,New_House,house,Regular
3626,New_House,apartment,Regular
3627,New_House,house,Regular
3628,New_House,house,Regular
3629,New_House,house,Regular
3630,New_House,house,Regular
3631,New_House,house,Regular
3632,New_House,house,Regular
3633,New_House,house,Regular
3634,New_House,house,Regular
3635,New_House,house,Good
3636,New_House,house,Regular
3637,New_House,house,Regular
3638,New_House,house,Regular
3639,New_House,house,Regular
3640,New_House,apartment,Regular
3641,New_House,house,Regular
3642,New_House,house,Regular
3643,New_House,house,Regular
3644,New_House,house,Regular
3645,New_House,house,Regular
3646,New_House,house,Regular
3647,New_House,house,Good
3648,New_House,house,Regular
3649,New_House,house,Good
3650,New_House,house,Regular
3651,New_House,house,Regular
3652,New_House,house,Regular
3653,New_House,house,Regular
3654,New_House,house,Regular
3655,New_House,house,Regular
3656,New_House,house,Regular
3657,New_House,house,Regular
3658,New_House,house,Regular
3659,New_House,house,Regular
3660,New_House,house,Regular
3661,New_House,studio,Regular
3662,New_House,house,Regular
3663,New_House,apartment,Regular
3664,New_House,house,Regular
3665,New_House,house,Regular
3666,New_House,house,Regular
3667,New_House,house,Regular
3668,New_House,house,Regular
3669,New_House,house,Regular
3670,New_House,house,Regular
3671,New_House,house,Regular
3672,New_House,house,Regular
3673,New_House,house,Regular
3674,New_House,house,Regular
3675,New_House,house,Regular
3676,New_House,house,Regular
3677,New_House,apartment,Regular
3678,New_House,house,Regular
3679,New_House,house,Good
3680,New_House,apartment,Regular
3681,New_House,house,Regular
3682,New_House,house,Regular
3683,New_House,house,Regular
3684,New_House,house,Regular
3685,New_House,house,Regular
3686,New_House,house,Good
3687,New_House,house,Regular
3688,New_House,house,Regular
3689,New_House,house,Regular
3690,New_House,house,Regular
3691,New_House,house,Regular
3692,New_House,house,Regular
3693,New_House,house,Regular
3694,New_House,house,Regular
3695,New_House,house,Regular
3696,New_House,house,Regular
3697,New_House,house,Good
3698,New_House,house,Good
3699,New_House,house,Regular
3700,New_House,house,Regular
3701,New_House,house,Regular
3702,New_House,house,Regular
3703,New_House,house,Regular
3704,New_House,house,Regular
3705,New_House,apartment,Regular
3706,New_House,house,Regular
3707,New_House,house,Regular
3708,New_House,house,Regular
3709,New_House,house,Regular
3710,New_House,house,Regular
3711,New_House,house,Regular
3712,New_House,house,Regular
3713,New_House,house,Regular
3714,New_House,house,Regular
3715,New_House,house,Regular
3716,New_House,apartment,Regular
3717,New_House,apartment,Bad
3718,New_House,house,Good
3719,New_House,house,Regular
3720,New_House,house,Good
3721,New_House,house,Regular
3722,New_House,house,Regular
3723,New_House,house,Regular
3724,New_House,house,Regular
3725,New_House,house,Regular
3726,New_House,house,Regular
3727,New_House,house,Regular
3728,New_House,apartment,Regular
3729,New_House,house,Regular
3730,New_House,house,Regular
3731,New_House,house,Regular
3732,New_House,house,Regular
3733,New_House,house,Regular
3734,New_House,house,Regular
3735,New_House,house,Good
3736,New_House,house,Regular
3737,New_House,apartment,Good
3738,New_House,house,Regular
3739,New_House,house,Regular
3740,New_House,apartment,Regular
3741,New_House,house,Regular
3742,New_House,house,Good
3743,New_House,house,Regular
3744,New_House,house,Regular
3745,New_House,house,Regular
3746,New_House,house,Good
3747,New_House,house,Regular
3748,New_House,house,Regular
3749,New_House,house,Regular
3750,New_House,house,Regular
3751,New_House,house,Regular
3752,New_House,house,Regular
3753,New_House,apartment,Good
3754,New_House,house,Regular
3755,New_House,house,Regular
3756,New_House,house,Regular
3757,New_House,house,Regular
3758,New_House,house,Regular
3759,New_House,house,Regular
3760,New_House,house,Regular
3761,New_House,house,Regular
3762,New_House,house,Regular
3763,New_House,house,Regular
3764,New_House,house,Regular
3765,New_House,house,Regular
3766,New_House,house,Regular
3767,New_House,apartment,Regular
3768,New_House,apartment,Regular
3769,New_House,house,Regular
3770,New_House,house,Regular
3771,New_House,house,Regular
3772,New_House,house,Regular
3773,New_House,house,Regular
3774,New_House,house,Good
3775,New_House,house,Regular
3776,New_House,house,Regular
3777,New_House,house,Regular
3778,New_House,house,Good
3779,New_House,house,Regular
3780,New_House,house,Regular
3781,New_House,house,Regular
3782,New_House,house,Regular
3783,New_House,house,Regular
3784,New_House,house,Regular
3785,New_House,house,Regular
3786,New_House,house,Regular
3787,New_House,house,Regular
3788,New_House,house,Regular
3789,New_House,house,Regular
3790,New_House,house,Good
3791,New_House,house,Regular
3792,New_House,house,Regular
3793,New_House,house,Regular
3794,New_House,house,Regular
3795,New_House,house,Regular
3796,New_House,apartment,Regular
3797,New_House,house,Regular
3798,New_House,house,Regular
3799,New_House,house,Good
3800,New_House,apartment,Regular
3801,New_House,house,Regular
3802,New_House,house,Regular
3803,New_House,house,Regular
3804,New_House,house,Regular
3805,New_House,studio,Regular
3806,New_House,house,Good
3807,New_House,house,Regular
3808,New_House,apartment,Regular
3809,New_House,house,Regular
3810,New_House,house,Good
3811,New_House,house,Regular
3812,New_House,house,Regular
3813,New_House,house,Regular
3814,New_House,house,Regular
3815,New_House,house,Regular
3816,New_House,apartment,Regular
3817,New_House,apartment,Regular
3818,New_House,house,Regular
3819,New_House,apartment,Regular
3820,New_House,house,Regular
3821,New_House,house,Good
3822,New_House,house,Regular
3823,New_House,house,Regular
3824,New_House,house,Regular
3825,New_House,house,Regular
3826,New_House,house,Regular
3827,New_House,apartment,Regular
3828,New_House,house,Regular
3829,New_House,apartment,Good
3830,New_House,house,Regular
3831,New_House,house,Regular
3832,New_House,house,Good
3833,New_House,house,Regular
3834,New_House,apartment,Regular
3835,New_House,house,Regular
3836,New_House,house,Good
3837,New_House,studio,Regular
3838,New_House,apartment,Regular
3839,New_House,apartment,Regular
3840,New_House,apartment,Regular
3841,New_House,house,Regular
3842,New_House,house,Regular
3843,New_House,house,Regular
3844,New_House,house,Regular
3845,New_House,house,Regular
3846,New_House,house,Regular
3847,New_House,house,Regular
3848,New_House,house,Regular
3849,New_House,house,Regular
3850,New_House,house,Regular
3851,New_House,house,Regular
3852,New_House,house,Regular
3853,New_House,house,Regular
3854,New_House,house,Regular
3855,New_House,house,Regular
3856,New_House,house,Regular
3857,New_House,house,Regular
3858,New_House,house,Regular
3859,New_House,house,Regular
3860,New_House,house,Regular
3861,New_House,house,Regular
3862,New_House,house,Regular
3863,New_House,house,Regular
3864,New_House,house,Regular
3865,New_House,house,Good
3866,New_House,house,Regular
3867,New_House,house,Regular
3868,New_House,house,Good
3869,New_House,house,Regular
3870,New_House,house,Regular
3871,New_House,house,Regular
3872,New_House,house,Regular
3873,New_House,house,Regular
3874,New_House,studio,Regular
3875,New_House,house,Good
3876,New_House,house,Regular
3877,New_House,house,Regular
3878,New_House,house,Regular
3879,New_House,house,Regular
3880,New_House,house,Bad
3881,New_House,house,Regular
3882,New_House,house,Regular
3883,New_House,house,Regular
3884,New_House,house,Regular
3885,New_House,apartment,Regular
3886,New_House,house,Regular
3887,New_House,house,Regular
3888,New_House,house,Regular
3889,New_House,house,Regular
3890,New_House,apartment,Regular
3891,New_House,house,Regular
3892,New_House,house,Regular
3893,New_House,house,Regular
3894,New_House,house,Regular
3895,New_House,apartment,Regular
3896,New_House,house,Regular
3897,New_House,house,Good
3898,New_House,house,Regular
3899,New_House,house,Regular
3900,New_House,apartment,Regular
3901,New_House,house,Regular
3902,New_House,house,Regular
3903,New_House,house,Regular
3904,New_House,house,Regular
3905,New_House,house,Regular
3906,New_House,house,Regular
3907,New_House,apartment,Good
3908,New_House,house,Regular
3909,New_House,house,Regular
3910,New_House,house,Regular
3911,New_House,house,Regular
3912,New_House,house,Good
3913,New_House,house,Regular
3914,New_House,house,Regular
3915,New_House,house,Regular
3916,New_House,house,Regular
3917,New_House,house,Regular
3918,New_House,house,Regular
3919,New_House,apartment,Regular
3920,New_House,apartment,Regular
3921,New_House,house,Regular
3922,New_House,apartment,Regular
3923,New_House,house,Regular
3924,New_House,house,Good
3925,New_House,house,Regular
3926,New_House,house,Regular
3927,New_House,house,Regular
3928,New_House,house,Regular
3929,New_House,house,Regular
3930,New_House,house,Regular
3931,New_House,house,Regular
3932,New_House,house,Regular
3933,New_House,house,Regular
3934,New_House,house,Regular
3935,New_House,house,Regular
3936,New_House,house,Regular
3937,New_House,house,Regular
3938,New_House,apartment,Regular
3939,New_House,apartment,Regular
3940,New_House,house,Regular
3941,New_House,house,Regular
3942,New_House,house,Regular
3943,New_House,house,Regular
3944,New_House,house,Regular
3945,New_House,house,Regular
3946,New_House,house,Regular
3947,New_House,house,Regular
3948,New_House,house,Regular
3949,New_House,house,Regular
3950,New_House,house,Regular
3951,New_House,house,Regular
3952,New_House,house,Regular
3953,New_House,house,Regular
3954,New_House,house,Regular
3955,New_House,house,Regular
3956,New_House,house,Regular
3957,New_House,house,Regular
3958,New_House,house,Regular
3959,New_House,house,Regular
3960,New_House,apartment,Regular
3961,New_House,house,Good
3962,New_House,house,Regular
3963,New_House,house,Regular
3964,New_House,house,Regular
3965,New_House,house,Good
3966,New_House,house,Bad
3967,New_House,house,Regular
3968,New_House,apartment,Regular
3969,New_House,house,Regular
3970,New_House,apartment,Regular
3971,New_House,house,Regular
3972,New_House,house,Regular
3973,New_House,house,Regular
3974,New_House,house,Regular
3975,New_House,apartment,none
3976,New_House,house,Regular
3977,New_House,house,Good
3978,New_House,house,Regular
3979,New_House,house,Regular
3980,New_House,house,Regular
3981,New_House,house,Regular
3982,New_House,house,Regular
3983,New_House,house,Regular
3984,New_House,studio,Regular
3985,New_House,house,Regular
3986,New_House,house,Regular
3987,New_House,studio,Regular
3988,New_House,house,Regular
3989,New_House,house,Regular
3990,New_House,house,Regular
3991,New_House,house,Regular
3992,New_House,house,Regular
3993,New_House,house,Regular
3994,New_House,house,Regular
3995,New_House,house,Regular
3996,New_House,house,Regular
3997,New_House,house,Good
3998,New_House,house,Regular
3999,New_House,house,Regular
4000,New_House,apartment,Regular
4001,New_House,house,Regular
4002,New_House,house,Regular
4003,New_House,house,Regular
4004,New_House,house,Regular
4005,New_House,house,Regular
4006,New_House,house,Regular
4007,New_House,apartment,Regular
4008,New_House,house,Regular
4009,New_House,apartment,Regular
4010,New_House,house,Regular
4011,New_House,house,Regular
4012,New_House,house,Regular
4013,New_House,house,Regular
4014,New_House,house,Regular
4015,New_House,house,Regular
4016,New_House,house,Good
4017,New_House,house,Regular
4018,New_House,house,Regular
4019,New_House,house,Regular
4020,New_House,apartment,Regular
4021,New_House,house,Regular
4022,New_House,house,Regular
4023,New_House,house,Regular
4024,New_House,house,Regular
4025,New_House,house,Regular
4026,New_House,house,Regular
4027,New_House,house,Good
4028,New_House,house,Regular
4029,New_House,apartment,Regular
4030,New_House,house,Regular
4031,New_House,house,Regular
4032,New_House,house,Regular
4033,New_House,house,Regular
4034,New_House,house,Regular
4035,New_House,house,Regular
4036,New_House,house,Regular
4037,New_House,house,Regular
4038,New_House,house,Regular
4039,New_House,house,Regular
4040,New_House,house,Regular
4041,New_House,house,Regular
4042,New_House,house,Regular
4043,New_House,house,Regular
4044,New_House,house,Good
4045,New_House,house,Good
4046,New_House,house,Regular
4047,New_House,house,Regular
4048,New_House,house,Regular
4049,New_House,house,Good
4050,New_House,house,Regular
4051,New_House,house,Regular
4052,New_House,house,Regular
4053,New_House,apartment,Bad
4054,New_House,house,Regular
4055,New_House,apartment,Regular
4056,New_House,apartment,Regular
4057,New_House,house,Regular
4058,New_House,house,Regular
4059,New_House,house,Regular
4060,New_House,house,Regular
4061,New_House,house,Regular
4062,New_House,house,Regular
4063,New_House,house,Regular
4064,New_House,house,Regular
4065,New_House,house,Regular
4066,New_House,house,Good
4067,New_House,house,Regular
4068,New_House,house,Regular
4069,New_House,house,Regular
4070,New_House,house,Regular
4071,New_House,house,Regular
4072,New_House,house,Regular
4073,New_House,house,Regular
4074,New_House,house,Regular
4075,New_House,house,Regular
4076,New_House,house,Regular
4077,New_House,house,Regular
4078,New_House,house,Regular
4079,New_House,house,Regular
4080,New_House,house,Regular
4081,New_House,house,Regular
4082,New_House,house,Regular
4083,New_House,house,Regular
4084,New_House,house,Regular
4085,New_House,house,Bad
4086,New_House,house,Regular
4087,New_House,apartment,Regular
4088,New_House,house,Regular
4089,New_House,studio,Regular
4090,New_House,apartment,Regular
4091,New_House,house,Regular
4092,New_House,house,Regular
4093,New_House,house,Regular
4094,New_House,house,Regular
4095,New_House,house,Regular
4096,New_House,house,Regular
4097,New_House,house,Regular
4098,New_House,house,Regular
4099,New_House,house,Regular
4100,New_House,house,Regular
4101,New_House,house,Regular
4102,New_House,house,Bad
4103,New_House,house,Regular
4104,New_House,house,Regular
4105,New_House,apartment,Regular
4106,New_House,house,Regular
4107,New_House,house,Good
4108,New_House,house,Regular
4109,New_House,house,Regular
4110,New_House,house,Regular
4111,New_House,house,Regular
4112,New_House,house,Regular
4113,New_House,house,Regular
4114,New_House,house,Regular
4115,New_House,house,Good
4116,New_House,house,Regular
4117,New_House,house,Regular
4118,New_House,house,Regular
4119,New_House,house,Regular
4120,New_House,house,Regular
4121,New_House,house,Regular
4122,New_House,apartment,Regular
4123,New_House,house,Regular
4124,New_House,house,Regular
4125,New_House,house,Regular
4126,New_House,house,Regular
4127,New_House,house,Regular
4128,New_House,house,Regular
4129,New_House,house,Regular
4130,New_House,house,Regular
4131,New_House,house,Regular
4132,New_House,house,Regular
4133,New_House,house,Regular
4134,New_House,house,Good
4135,New_House,house,Regular
4136,New_House,house,Regular
4137,New_House,house,Regular
4138,New_House,house,Regular
4139,New_House,house,Good
4140,New_House,house,Good
4141,New_House,house,Regular
4142,New_House,house,Regular
4143,New_House,house,Regular
4144,New_House,house,Regular
4145,New_House,house,Regular
4146,New_House,studio,Regular
4147,New_House,house,Regular
4148,New_House,apartment,Regular
4149,New_House,house,Regular
4150,New_House,apartment,Regular
4151,New_House,house,Regular
4152,New_House,house,Good
4153,New_House,house,Regular
4154,New_House,house,Regular
4155,New_House,house,Regular
4156,New_House,house,Regular
4157,New_House,house,Regular
4158,New_House,house,Regular
4159,New_House,house,Regular
4160,New_House,apartment,Regular
4161,New_House,house,Regular
4162,New_House,house,Regular
4163,New_House,house,Regular
4164,New_House,house,Regular
4165,New_House,house,Regular
4166,New_House,house,Regular
4167,New_House,house,Regular
4168,New_House,house,Regular
4169,New_House,apartment,Regular
4170,New_House,house,Regular
4171,New_House,house,Regular
4172,New_House,house,Regular
4173,New_House,house,Regular
4174,New_House,house,Regular
4175,New_House,house,Regular
4176,New_House,house,Regular
4177,New_House,apartment,Regular
4178,New_House,house,Regular
4179,New_House,house,Regular
4180,New_House,house,Regular
4181,New_House,apartment,Regular
4182,New_House,house,Good
4183,New_House,house,Regular
4184,New_House,house,Regular
4185,New_House,house,Regular
4186,New_House,house,Regular
4187,New_House,house,Regular
4188,New_House,house,Regular
4189,New_House,house,Regular
4190,New_House,house,Regular
4191,New_House,house,Regular
4192,New_House,house,Good
4193,New_House,house,Regular
4194,New_House,house,Regular
4195,New_House,house,Regular
4196,New_House,house,Regular
4197,New_House,house,Regular
4198,New_House,house,Regular
4199,New_House,house,Regular
4200,New_House,house,Regular
4201,New_House,house,Regular
4202,New_House,house,Regular
4203,New_House,house,Regular
4204,New_House,house,Regular
4205,New_House,house,Regular
4206,New_House,house,Regular
4207,New_House,house,Regular
4208,New_House,house,Regular
4209,New_House,house,Regular
4210,New_House,house,Regular
4211,New_House,house,Regular
4212,New_House,house,Regular
4213,New_House,house,Regular
4214,New_House,house,Regular
4215,New_House,house,Good
4216,New_House,house,Regular
4217,New_House,house,Regular
4218,New_House,house,Regular
4219,New_House,house,Regular
4220,New_House,house,Regular
4221,New_House,house,Regular
4222,New_House,house,Regular
4223,New_House,house,Regular
4224,New_House,house,Regular
4225,New_House,house,Regular
4226,New_House,house,Regular
4227,New_House,apartment,Regular
4228,New_House,apartment,Regular
4229,New_House,apartment,Regular
4230,New_House,apartment,Regular
4231,New_House,house,Regular
4232,New_House,house,Regular
4233,New_House,house,Regular
4234,New_House,house,Regular
4235,New_House,house,Regular
4236,New_House,house,Regular
4237,New_House,house,Regular
4238,New_House,house,Regular
4239,New_House,house,Regular
4240,New_House,house,Regular
4241,New_House,house,Regular
4242,New_House,house,Regular
4243,New_House,house,Regular
4244,New_House,house,Regular
4245,New_House,house,Regular
4246,New_House,house,Regular
4247,New_House,apartment,Regular
4248,New_House,house,Regular
4249,New_House,house,Regular
4250,New_House,house,Regular
4251,New_House,house,Regular
4252,New_House,house,Bad
4253,New_House,house,Regular
4254,New_House,house,Regular
4255,New_House,house,Regular
4256,New_House,house,Regular
4257,New_House,house,Regular
4258,New_House,house,Regular
4259,New_House,house,Regular
4260,New_House,house,Regular
4261,New_House,house,Regular
4262,New_House,house,Regular
4263,New_House,house,Regular
4264,New_House,house,Regular
4265,New_House,house,Regular
4266,New_House,house,Regular
4267,New_House,house,Regular
4268,New_House,house,Regular
4269,New_House,house,Regular
4270,New_House,house,Regular
4271,New_House,house,Regular
4272,New_House,house,Regular
4273,New_House,house,Regular
4274,New_House,house,Good
4275,New_House,house,Good
4276,New_House,house,Regular
4277,New_House,house,Regular
4278,New_House,house,Regular
4279,New_House,house,Regular
4280,New_House,house,Regular
4281,New_House,house,Regular
4282,New_House,house,Regular
4283,New_House,house,Regular
4284,New_House,house,Regular
4285,New_House,house,Regular
4286,New_House,house,Regular
4287,New_House,house,Regular
4288,New_House,house,Regular
4289,New_House,house,Regular
4290,New_House,house,Regular
4291,New_House,apartment,Regular
4292,New_House,house,Regular
4293,New_House,apartment,Regular
4294,New_House,house,Good
4295,New_House,house,Regular
4296,New_House,apartment,Regular
4297,New_House,house,Good
4298,New_House,house,Regular
4299,New_House,house,Regular
4300,New_House,house,Regular
4301,New_House,house,Regular
4302,New_House,house,Regular
4303,New_House,house,Regular
4304,New_House,house,Regular
4305,New_House,house,Regular
4306,New_House,house,Regular
4307,New_House,house,Regular
4308,New_House,apartment,Regular
4309,New_House,apartment,Regular
4310,New_House,house,Regular
4311,New_House,house,Regular
4312,New_House,house,Regular
4313,New_House,house,Regular
4314,New_House,house,Regular
4315,New_House,house,Regular
4316,New_House,house,Good
4317,New_House,house,Regular
4318,New_House,house,Regular
4319,New_House,house,Regular
4320,New_House,house,Regular
4321,New_House,house,Regular
4322,New_House,house,Regular
4323,New_House,house,Regular
4324,New_House,house,Regular
4325,New_House,house,Regular
4326,New_House,house,Regular
4327,New_House,house,Regular
4328,New_House,apartment,Regular
4329,New_House,apartment,Regular
4330,New_House,house,Regular
4331,New_House,house,Regular
4332,New_House,apartment,Regular
4333,New_House,house,Regular
4334,New_House,house,Regular
4335,New_House,house,Good
4336,New_House,house,Regular
4337,New_House,house,Regular
4338,New_House,house,Regular
4339,New_House,house,Regular
4340,New_House,house,Regular
4341,New_House,house,Regular
4342,New_House,house,Regular
4343,New_House,house,Regular
4344,New_House,house,Regular
4345,New_House,house,Regular
4346,New_House,house,Regular
4347,New_House,house,Regular
4348,New_House,house,Regular
4349,New_House,house,Good
4350,New_House,house,Regular
4351,New_House,house,Regular
4352,New_House,apartment,Regular
4353,New_House,house,Regular
4354,New_House,house,Regular
4355,New_House,apartment,Regular
4356,New_House,house,Regular
4357,New_House,apartment,Regular
4358,New_House,apartment,Regular
4359,New_House,house,Regular
4360,New_House,apartment,Regular
4361,New_House,house,Regular
4362,New_House,apartment,Regular
4363,New_House,house,Regular
4364,New_House,house,Regular
4365,New_House,house,Regular
4366,New_House,house,Regular
4367,New_House,house,Regular
4368,New_House,apartment,Regular
4369,New_House,house,Regular
4370,New_House,house,Regular
4371,New_House,house,Regular
4372,New_House,house,Regular
4373,New_House,house,Regular
4374,New_House,house,Regular
4375,New_House,house,Regular
4376,New_House,house,Regular
4377,New_House,house,Regular
4378,New_House,house,Regular
4379,New_House,house,Regular
4380,New_House,house,Good
4381,New_House,house,Regular
4382,New_House,house,Regular
4383,New_House,house,Bad
4384,New_House,house,Good
4385,New_House,house,Regular
4386,New_House,house,Regular
4387,New_House,house,Regular
4388,New_House,house,Regular
4389,New_House,house,Regular
4390,New_House,studio,Regular
4391,New_House,house,Regular
4392,New_House,house,Regular
4393,New_House,house,Regular
4394,New_House,house,Good
4395,New_House,house,Regular
4396,New_House,house,Regular
4397,New_House,house,Good
4398,New_House,house,Regular
4399,New_House,house,Regular
4400,New_House,house,Regular
4401,New_House,house,Regular
4402,New_House,house,Regular
4403,New_House,house,Regular
4404,New_House,house,Regular
4405,New_House,apartment,Regular
4406,New_House,house,Good
4407,New_House,house,Regular
4408,New_House,house,Regular
4409,New_House,house,Good
4410,New_House,studio,Regular
4411,New_House,house,Regular
4412,New_House,house,Regular
4413,New_House,house,Regular
4414,New_House,house,Regular
4415,New_House,house,Regular
4416,New_House,apartment,Regular
4417,New_House,house,Regular
4418,New_House,house,Regular
4419,New_House,apartment,Regular
4420,New_House,house,Regular
4421,New_House,house,Regular
4422,New_House,house,Regular
4423,New_House,house,Regular
4424,New_House,apartment,Regular
4425,New_House,house,Regular
4426,New_House,house,Regular
4427,New_House,apartment,Regular
4428,New_House,house,Regular
4429,New_House,house,Regular
4430,New_House,house,Regular
4431,New_House,house,Regular
4432,New_House,house,Regular
4433,New_House,house,Regular
4434,New_House,house,Regular
4435,New_House,house,Good
4436,New_House,house,Regular
4437,New_House,apartment,Regular
4438,New_House,house,Regular
4439,New_House,house,Regular
4440,New_House,house,Regular
4441,New_House,apartment,Regular
4442,New_House,house,Regular
4443,New_House,house,Regular
4444,New_House,apartment,Regular
4445,New_House,house,Regular
4446,New_House,studio,Regular
4447,New_House,house,Regular
4448,New_House,house,Regular
4449,New_House,apartment,Good
4450,New_House,house,Regular
4451,New_House,house,Regular
4452,New_House,house,Regular
4453,New_House,house,Regular
4454,New_House,house,Regular
4455,New_House,house,Regular
4456,New_House,apartment,Regular
4457,New_House,house,Regular
4458,New_House,house,Regular
4459,New_House,house,Regular
4460,New_House,house,Regular
4461,New_House,house,Regular
4462,New_House,house,Regular
4463,New_House,house,Regular
4464,New_House,apartment,Regular
4465,New_House,house,Regular
4466,New_House,apartment,Regular
4467,New_House,house,Regular
4468,New_House,house,Regular
4469,New_House,house,Regular
4470,New_House,house,Good
4471,New_House,house,Regular
4472,New_House,house,Regular
4473,New_House,house,Good
4474,New_House,house,Good
4475,New_House,house,Regular
4476,New_House,house,Regular
4477,New_House,house,Regular
4478,New_House,house,Regular
4479,New_House,house,Bad
4480,New_House,house,Good
4481,New_House,house,Regular
4482,New_House,house,Regular
4483,New_House,house,Regular
4484,New_House,house,Regular
4485,New_House,house,Regular
4486,New_House,house,Regular
4487,New_House,house,Regular
4488,New_House,apartment,Regular
4489,New_House,house,Regular
4490,New_House,house,Bad
4491,New_House,house,Regular
4492,New_House,house,Regular
4493,New_House,house,Regular
4494,New_House,house,Regular
4495,New_House,house,Regular
4496,New_House,house,Regular
4497,New_House,house,Regular
4498,New_House,house,Regular
4499,New_House,house,Regular
4500,New_House,house,Good
4501,New_House,house,Regular
4502,New_House,house,Regular
4503,New_House,house,Regular
4504,New_House,house,Good
4505,New_House,house,Regular
4506,New_House,apartment,Regular
4507,New_House,house,Regular
4508,New_House,house,Regular
4509,New_House,house,Good
4510,New_House,house,Regular
4511,New_House,house,Good
4512,New_House,house,Regular
4513,New_House,house,Good
