id,date,bedrooms,sqft_lot,price,level
9406521150,2015-03-05,3,8464,336600.0,High Standard
2414600255,2015-04-03,4,7803,336750.0,High Standard
8562780180,2014-06-12,2,1011,336750.0,High Standard
3971700510,2015-01-29,5,16650,336800.0,High Standard
4047200655,2014-05-09,3,120661,336900.0,High Standard
8165500790,2014-12-29,3,1200,336900.0,High Standard
6669020640,2015-04-24,3,7680,336950.0,High Standard
9406530090,2014-10-20,4,5100,337000.0,High Standard
6414100133,2014-05-22,3,6109,337000.0,High Standard
3918400013,2014-07-01,3,941,337000.0,High Standard
1568100290,2014-06-20,4,8504,337000.0,High Standard
6699930360,2014-07-22,4,5240,337000.0,High Standard
3013300895,2014-07-18,2,4000,337000.0,High Standard
7885800290,2014-11-03,4,5772,337000.0,High Standard
7883603750,2014-12-09,3,6000,337000.0,High Standard
2881700231,2015-04-22,3,11364,337000.0,High Standard
9526500080,2014-07-29,4,8779,337000.0,High Standard
5095400760,2014-06-23,3,12750,337000.0,High Standard
2621750340,2014-10-15,3,9087,337000.0,High Standard
421069081,2015-01-27,3,43560,337000.0,High Standard
9238440130,2014-06-30,4,5970,337000.0,High Standard
7849202231,2014-07-23,3,3976,337000.0,High Standard
5014000225,2014-12-22,2,6731,337500.0,High Standard
538000390,2014-10-28,5,4698,337500.0,High Standard
7883605915,2015-05-08,3,6000,337500.0,High Standard
7399300780,2015-04-29,3,6600,337500.0,High Standard
1760650900,2014-07-21,4,4907,337500.0,High Standard
8692800025,2014-05-14,5,7314,337500.0,High Standard
7893207510,2015-05-06,3,5850,337500.0,High Standard
767000159,2014-08-21,3,1471,337900.0,High Standard
8956500020,2014-08-18,3,7819,338000.0,High Standard
6163900333,2014-11-10,3,7710,338000.0,High Standard
3260810110,2014-08-25,4,10631,338000.0,High Standard
7237300290,2015-03-26,5,4496,338000.0,High Standard
5589900400,2014-12-05,4,17925,338000.0,High Standard
6699930550,2015-02-03,3,4948,338000.0,High Standard
3291800710,2014-11-20,4,7500,338000.0,High Standard
2624049050,2015-02-13,2,5566,338000.0,High Standard
2816900030,2014-12-18,3,8215,338000.0,High Standard
8165500780,2014-12-09,3,1760,338000.0,High Standard
7250000065,2014-08-25,3,23512,338000.0,High Standard
9407001830,2014-07-17,5,9000,338000.0,High Standard
7305300090,2014-11-06,4,8152,338000.0,High Standard
1529300135,2014-10-14,2,6439,338000.0,High Standard
5550300205,2015-04-13,2,6400,338000.0,High Standard
9432900070,2014-09-02,4,8580,338150.0,High Standard
1454100010,2015-02-02,2,6050,338500.0,High Standard
8902000201,2015-02-19,3,1470,338500.0,High Standard
2617370090,2014-10-19,3,5489,338500.0,High Standard
5419000050,2014-09-17,4,4513,338500.0,High Standard
7436050170,2015-01-12,4,6111,338500.0,High Standard
8562780530,2015-03-28,2,711,338500.0,High Standard
2895800380,2014-08-21,4,2752,338800.0,High Standard
2161400060,2014-11-14,3,9495,338900.0,High Standard
5104510270,2014-07-18,4,5612,338900.0,High Standard
603001020,2015-04-16,3,4000,338900.0,High Standard
3222069151,2014-11-10,3,22496,338950.0,High Standard
1217000270,2014-09-16,3,9450,338995.0,High Standard
9842300540,2014-06-24,3,4128,339000.0,High Standard
7853210050,2014-07-07,3,3748,339000.0,High Standard
1953400570,2015-03-24,3,8470,339000.0,High Standard
203900610,2014-07-24,3,13278,339000.0,High Standard
5104510240,2014-05-19,4,8601,339000.0,High Standard
5347200070,2015-04-27,3,2496,339000.0,High Standard
7972600670,2014-06-24,4,5080,339000.0,High Standard
3782100145,2014-05-12,3,8100,339000.0,High Standard
2622059138,2015-04-16,3,21980,339000.0,High Standard
7967650010,2015-02-10,4,6918,339000.0,High Standard
5416100110,2014-11-18,4,8746,339000.0,High Standard
2473380920,2015-02-27,5,10202,339000.0,High Standard
9264950660,2015-03-10,3,8459,339000.0,High Standard
3826500290,2015-04-24,3,7210,339000.0,High Standard
9282800075,2015-03-17,4,6000,339000.0,High Standard
8645530060,2014-07-11,3,10120,339000.0,High Standard
1678400105,2015-02-12,4,7480,339000.0,High Standard
1708400370,2014-06-26,2,7954,339000.0,High Standard
7137950720,2015-03-04,4,10655,339100.0,High Standard
2645500021,2014-10-09,3,7260,339275.0,High Standard
3575302880,2014-11-10,3,10000,339300.0,High Standard
9406550060,2014-10-02,4,7862,339500.0,High Standard
4302200415,2014-11-04,4,6144,339888.0,High Standard
1736100090,2014-12-14,3,7490,339888.0,High Standard
7749500070,2015-01-19,4,18042,339900.0,High Standard
7849202296,2015-01-30,3,4675,339900.0,High Standard
1598600320,2015-04-16,4,9210,339900.0,High Standard
8097000380,2014-08-18,3,7423,339900.0,High Standard
1862700290,2014-07-11,4,9748,339900.0,High Standard
3268000040,2014-06-28,3,9087,339900.0,High Standard
9485940330,2014-07-02,3,34041,339950.0,High Standard
7230900120,2014-10-27,3,7641,339950.0,High Standard
2569500210,2014-11-17,0,8319,339950.0,High Standard
9542830540,2015-03-03,4,4000,339950.0,High Standard
4027701182,2014-07-22,3,11457,339950.0,High Standard
2023049372,2014-11-07,4,9040,339950.0,High Standard
9320990140,2015-04-22,3,4286,339950.0,High Standard
8650100120,2014-08-29,5,7292,339950.0,High Standard
797000256,2015-04-07,3,12092,339950.0,High Standard
4178500580,2015-05-05,4,7150,339950.0,High Standard
3330500920,2014-10-30,2,3090,339950.0,High Standard
2459500210,2014-05-07,3,12295,339950.0,High Standard
1330290160,2015-04-13,4,6086,339950.0,High Standard
4059400265,2014-11-14,5,6050,339950.0,High Standard
3881900321,2014-05-14,3,5402,339950.0,High Standard
5306100240,2014-09-18,3,10200,339950.0,High Standard
9521100301,2014-05-07,2,681,339950.0,High Standard
255450410,2014-08-04,3,4200,339989.0,High Standard
3845100160,2014-06-20,3,4600,339990.0,High Standard
705730180,2014-10-21,4,5367,339995.0,High Standard
7137970130,2014-12-18,3,8093,339999.0,High Standard
396100025,2014-08-07,4,6369,339999.0,High Standard
2071700010,2014-11-19,3,7434,340000.0,High Standard
9542830440,2015-03-30,4,4200,340000.0,High Standard
7148700050,2015-01-26,3,7378,340000.0,High Standard
8078100260,2014-09-12,4,7475,340000.0,High Standard
164000271,2014-09-05,3,7228,340000.0,High Standard
4307320280,2014-07-30,4,5455,340000.0,High Standard
795001600,2014-11-25,3,10190,340000.0,High Standard
2923039243,2014-11-13,4,11834,340000.0,High Standard
7696300080,2014-09-14,4,7313,340000.0,High Standard
4137000110,2014-07-25,3,7917,340000.0,High Standard
1657300450,2014-10-29,3,9916,340000.0,High Standard
3259400024,2015-04-27,3,700,340000.0,High Standard
2620069195,2014-11-04,4,11651,340000.0,High Standard
7300400320,2015-04-24,4,6481,340000.0,High Standard
8078100120,2015-03-19,4,19785,340000.0,High Standard
5412100240,2014-10-22,4,7555,340000.0,High Standard
5647900670,2014-06-20,3,11249,340000.0,High Standard
1219000120,2015-04-02,4,13440,340000.0,High Standard
2421069039,2015-02-09,3,196020,340000.0,High Standard
5469700260,2014-09-03,4,24700,340000.0,High Standard
3644100086,2014-05-05,2,1438,340000.0,High Standard
6821101827,2014-11-05,2,1461,340000.0,High Standard
3980300020,2015-03-10,3,23522,340000.0,High Standard
2475900855,2014-08-27,3,10400,340000.0,High Standard
1217000340,2015-02-19,3,8100,340000.0,High Standard
3275910020,2015-02-13,4,5521,340000.0,High Standard
3812400789,2014-07-31,3,5715,340000.0,High Standard
705700530,2014-07-30,3,9798,340000.0,High Standard
3451000206,2014-10-16,3,13260,340000.0,High Standard
7387500235,2014-05-15,3,8136,340000.0,High Standard
1898900280,2014-09-19,4,20277,340000.0,High Standard
8570900038,2014-08-11,3,11620,340000.0,High Standard
9358001590,2015-03-03,5,3774,340000.0,High Standard
1825079018,2014-11-20,3,46382,340000.0,High Standard
203900920,2014-07-15,3,9879,340000.0,High Standard
2473390440,2014-12-02,3,8125,340000.0,High Standard
2228900191,2015-01-06,3,10800,340000.0,High Standard
3580900260,2014-05-05,5,9022,340000.0,High Standard
1829700080,2014-12-12,3,9586,340000.0,High Standard
7792000025,2015-02-11,3,27586,340000.0,High Standard
9264960560,2014-10-01,3,8577,340000.0,High Standard
9264930980,2014-07-28,4,9362,340000.0,High Standard
1332300110,2015-02-23,3,6255,340000.0,High Standard
798000630,2014-10-31,4,32710,340000.0,High Standard
3626039229,2015-03-17,2,5829,340000.0,High Standard
2517010120,2015-04-13,4,6941,340000.0,High Standard
2458400345,2014-10-28,3,6060,340000.0,High Standard
3581000340,2015-02-27,4,8316,340000.0,High Standard
8691500410,2014-06-19,3,6112,340000.0,High Standard
2349300090,2014-05-16,3,4800,340000.0,High Standard
222029026,2014-09-17,2,48292,340000.0,High Standard
3904100065,2014-10-28,2,9690,340000.0,High Standard
8944750730,2014-05-14,3,3716,340000.0,High Standard
1771000290,2014-12-03,3,16200,340000.0,High Standard
7844200120,2015-04-13,4,8750,340000.0,High Standard
2641400160,2014-12-05,4,7850,340000.0,High Standard
4166800080,2014-10-20,4,7316,340000.0,High Standard
3575303970,2014-07-16,3,7500,340000.0,High Standard
5490700085,2014-09-11,5,8220,340000.0,High Standard
1873400020,2014-07-03,8,6695,340000.0,High Standard
2130400150,2014-09-25,3,9635,340000.0,High Standard
3869900155,2015-03-26,2,1178,340000.0,High Standard
7625700020,2014-09-29,1,4800,340000.0,High Standard
9536601295,2014-10-07,3,11986,340000.0,High Standard
9320990110,2015-04-09,3,4120,340000.0,High Standard
3810000455,2014-09-08,4,8400,340000.0,High Standard
4046601420,2014-12-30,3,14992,340000.0,High Standard
6382000080,2014-07-08,3,13090,340000.0,High Standard
3323059027,2015-02-25,3,28000,340000.0,High Standard
6882510020,2014-07-15,4,5210,340000.0,High Standard
3343901183,2014-07-09,3,7324,340000.0,High Standard
3601200465,2015-01-23,4,7200,340000.0,High Standard
2917200675,2015-01-27,2,4158,340000.0,High Standard
7893804845,2015-02-23,2,6718,340000.0,High Standard
5018200155,2015-01-21,3,10403,340000.0,High Standard
8151600941,2014-08-28,3,10710,340000.0,High Standard
2822079012,2015-04-10,3,46580,340000.0,High Standard
8944460020,2015-03-05,4,5868,340000.0,High Standard
3126049411,2014-12-09,2,1760,340000.0,High Standard
2395710070,2014-07-25,4,6791,340000.0,High Standard
6880210020,2015-03-08,4,7201,340000.0,High Standard
7300000650,2014-07-02,4,4805,340000.0,High Standard
2822059350,2014-09-10,5,6858,340000.0,High Standard
9542840060,2015-03-05,4,4142,340000.0,High Standard
4273000095,2015-05-11,4,8374,340000.0,High Standard
8731980880,2014-12-22,4,8000,340000.0,High Standard
3226049466,2014-12-19,2,7208,340000.0,High Standard
5469501940,2014-06-04,3,12626,340000.0,High Standard
1232000810,2014-09-12,3,4800,340000.0,High Standard
4310701600,2014-11-13,3,1115,340000.0,High Standard
8141300030,2015-02-10,3,5688,340000.0,High Standard
6056111370,2014-11-24,2,1916,340000.0,High Standard
6057700120,2014-09-17,3,8422,340000.0,High Standard
6154900130,2014-12-02,2,7102,340000.0,High Standard
7100000110,2015-01-14,3,8308,340000.0,High Standard
7934000090,2015-02-25,2,5200,340000.0,High Standard
4322200050,2014-12-17,3,3378,340000.0,High Standard
5702450250,2014-07-17,3,10015,340000.0,High Standard
5126300770,2015-02-17,3,6000,340000.0,High Standard
4046700140,2014-10-02,4,15084,340000.0,High Standard
3298700946,2014-07-25,2,6771,340000.0,High Standard
7300410010,2014-12-04,4,6099,340000.0,High Standard
6798100661,2014-06-16,3,1174,340000.0,High Standard
4027700466,2014-12-19,3,12458,340500.0,High Standard
1723049270,2015-01-07,3,28025,340500.0,High Standard
5101402472,2015-01-29,2,5413,340500.0,High Standard
1180000885,2014-10-30,3,5871,340500.0,High Standard
2473390710,2015-04-03,3,10463,340500.0,High Standard
5151900110,2014-12-19,3,11200,340768.0,High Standard
3500100226,2014-12-29,2,8612,340895.0,High Standard
3083000940,2015-04-12,2,4000,341000.0,High Standard
6430500086,2015-01-16,3,4200,341000.0,High Standard
2473411080,2014-06-09,4,7665,341000.0,High Standard
2473510090,2014-07-29,3,8900,341000.0,High Standard
3277801417,2014-05-16,3,1663,341000.0,High Standard
3735901040,2014-07-03,3,4814,341000.0,High Standard
7148700160,2014-05-12,3,7119,341000.0,High Standard
9264910100,2015-02-18,5,10400,341500.0,High Standard
3343901234,2014-11-13,3,7223,341500.0,High Standard
5007500120,2015-02-26,4,4440,341780.0,High Standard
4299000130,2014-07-28,5,5252,341950.0,High Standard
5467900070,2014-05-02,3,11947,342000.0,High Standard
1453602283,2015-05-07,2,1462,342000.0,High Standard
2331540070,2014-07-03,4,6448,342000.0,High Standard
567000672,2014-09-30,3,1251,342000.0,High Standard
731500170,2015-04-22,4,3541,342000.0,High Standard
765000060,2014-08-27,4,11200,342000.0,High Standard
7941130110,2014-12-01,3,2845,342000.0,High Standard
2460700430,2014-06-27,3,10409,342000.0,High Standard
6749700110,2014-10-29,3,1634,342000.0,High Standard
2596300035,2015-04-22,4,9023,342000.0,High Standard
4302700559,2015-03-27,3,6450,342000.0,High Standard
3331500940,2014-06-17,2,6180,342000.0,High Standard
9347300010,2015-05-01,3,3540,342000.0,High Standard
586470350,2015-04-03,3,5715,342000.0,High Standard
7137950210,2014-11-20,4,7792,342000.0,High Standard
7212650240,2015-02-23,3,7757,342000.0,High Standard
2781240040,2014-08-06,3,4802,342000.0,High Standard
9267200345,2014-06-02,2,1366,342000.0,High Standard
4046500320,2015-01-20,3,16275,342000.0,High Standard
6381500635,2014-05-16,3,6826,342000.0,High Standard
859000018,2014-08-14,3,2226,342000.0,High Standard
5631500213,2014-05-15,3,9630,342400.0,High Standard
6450302175,2014-11-18,3,5525,342450.0,High Standard
1320069271,2014-06-12,3,11375,342500.0,High Standard
7548301044,2014-07-10,2,826,342500.0,High Standard
9353301070,2015-05-08,5,10726,342500.0,High Standard
3762900020,2014-06-24,2,7507,342500.0,High Standard
3755000020,2014-09-17,3,10500,342500.0,High Standard
4123840310,2015-01-06,3,5192,342500.0,High Standard
3331500121,2015-02-10,2,5150,342888.0,High Standard
323059146,2015-04-17,3,18600,343000.0,High Standard
8643000210,2015-03-04,5,9282,343000.0,High Standard
2781250230,2014-06-05,4,4500,343000.0,High Standard
5649600464,2015-03-27,2,1228,343000.0,High Standard
3343300644,2015-05-11,2,9920,343000.0,High Standard
6149700350,2014-10-16,2,7560,343000.0,High Standard
8910500238,2014-11-06,3,1173,343000.0,High Standard
3126049446,2015-03-10,3,1449,343000.0,High Standard
8731000010,2014-05-15,4,10290,343000.0,High Standard
8113101232,2014-12-02,2,9261,343000.0,High Standard
9206950100,2014-06-17,3,2509,343000.0,High Standard
1568100225,2014-12-04,2,8526,343000.0,High Standard
3424069145,2014-09-25,3,5662,343000.0,High Standard
2149800278,2014-10-15,6,7655,343000.0,High Standard
1138000160,2014-09-08,3,7250,343000.0,High Standard
6706200130,2015-04-15,3,7920,343000.0,High Standard
5637200150,2015-01-14,3,7509,343500.0,High Standard
4058800875,2014-06-24,4,6204,343500.0,High Standard
8691510150,2014-09-22,3,5194,343500.0,High Standard
34000005,2014-06-18,2,4200,343566.0,High Standard
2459960030,2014-08-15,4,5607,343888.0,High Standard
2325300060,2014-05-15,3,1130,344000.0,High Standard
2571910100,2014-10-29,4,8501,344000.0,High Standard
993001976,2014-08-18,3,871,344000.0,High Standard
6332940020,2014-08-26,5,8412,344000.0,High Standard
993001914,2015-01-06,3,1033,344000.0,High Standard
8682260870,2014-09-12,2,4659,344000.0,High Standard
1775800750,2015-03-10,3,12402,344000.0,High Standard
2887700875,2014-07-23,2,3325,344000.0,High Standard
9406530150,2014-12-22,4,4848,344000.0,High Standard
2767604252,2015-01-12,1,779,344000.0,High Standard
1786630160,2014-07-11,4,5812,344200.0,High Standard
9133600130,2015-01-05,3,9535,344500.0,High Standard
7222000209,2014-05-21,4,5453,344500.0,High Standard
3102700160,2014-09-25,4,7700,344900.0,High Standard
2212200100,2015-04-22,4,7670,344900.0,High Standard
5647000060,2014-12-11,3,7419,344950.0,High Standard
9183700470,2014-05-27,4,6250,344950.0,High Standard
1138010220,2015-03-17,3,6712,344950.0,High Standard
7276100145,2014-09-30,3,6950,344950.0,High Standard
1328330510,2014-09-09,3,7500,344950.0,High Standard
414100045,2014-09-23,4,7500,344950.0,High Standard
7304301231,2014-06-17,3,2229,345000.0,High Standard
2379300330,2014-07-02,5,6994,345000.0,High Standard
126039305,2014-10-13,1,10125,345000.0,High Standard
1604601572,2014-09-05,2,696,345000.0,High Standard
2473410360,2014-06-17,4,7412,345000.0,High Standard
7852050220,2014-08-08,3,3237,345000.0,High Standard
8822901175,2014-12-29,3,1161,345000.0,High Standard
1217000481,2015-02-11,3,9000,345000.0,High Standard
7302000500,2014-09-17,3,38095,345000.0,High Standard
9284802045,2014-06-30,2,5750,345000.0,High Standard
9320990120,2014-07-03,4,5523,345000.0,High Standard
3869900150,2015-04-27,2,1106,345000.0,High Standard
4307320230,2014-10-14,4,6976,345000.0,High Standard
7905200130,2015-04-05,2,3008,345000.0,High Standard
3521059124,2014-09-24,2,216344,345000.0,High Standard
255370020,2014-11-06,4,3600,345000.0,High Standard
8911000425,2014-09-18,2,8081,345000.0,High Standard
6414600260,2014-10-30,2,10423,345000.0,High Standard
9357000635,2015-03-23,3,5600,345000.0,High Standard
9558041130,2014-09-03,3,3584,345000.0,High Standard
7942600006,2014-11-26,3,2640,345000.0,High Standard
4310702918,2014-10-30,2,1290,345000.0,High Standard
1021079099,2014-11-06,3,20466,345000.0,High Standard
7548301056,2014-06-09,2,1210,345000.0,High Standard
7972600860,2014-12-10,4,7620,345000.0,High Standard
2473372040,2015-01-02,4,7350,345000.0,High Standard
5505700055,2014-07-30,5,6150,345000.0,High Standard
4046700210,2014-06-29,3,15005,345000.0,High Standard
984220290,2015-02-10,3,7191,345000.0,High Standard
7215400280,2015-01-16,3,37089,345000.0,High Standard
1568100380,2014-10-16,2,8504,345000.0,High Standard
3410600100,2014-06-13,2,26615,345000.0,High Standard
1099900120,2015-01-26,3,8414,345000.0,High Standard
423059360,2014-10-17,4,5875,345000.0,High Standard
9510400100,2014-05-06,4,3826,345000.0,High Standard
3814900950,2014-07-25,4,6002,345000.0,High Standard
8899100230,2015-03-11,3,7439,345000.0,High Standard
3319500922,2015-04-21,2,920,345000.0,High Standard
5422950020,2014-06-30,4,5000,345000.0,High Standard
6749700031,2014-06-09,3,1420,345000.0,High Standard
3260810580,2015-04-17,3,7258,345000.0,High Standard
1250200418,2014-05-27,2,844,345000.0,High Standard
2685600090,2014-11-18,3,6969,345000.0,High Standard
7334600170,2014-10-13,3,13860,345000.0,High Standard
259600260,2015-01-22,3,7210,345000.0,High Standard
3840700593,2015-04-06,3,10529,345000.0,High Standard
7254200040,2015-03-16,2,2700,345000.0,High Standard
3378100100,2015-03-17,4,7168,345000.0,High Standard
3578401060,2014-12-16,3,9672,345000.0,High Standard
6021500970,2014-05-28,2,4000,345000.0,High Standard
8849300160,2015-02-05,4,8190,345000.0,High Standard
7625703945,2014-07-01,2,7775,345000.0,High Standard
2695600070,2014-08-18,2,4494,345000.0,High Standard
1431700250,2014-05-16,4,7991,345000.0,High Standard
3810000843,2015-04-27,5,12870,345000.0,High Standard
6140100022,2014-08-26,3,1882,345000.0,High Standard
3416601045,2014-06-23,3,4200,345000.0,High Standard
6145601725,2014-11-04,3,3844,345000.0,High Standard
1016000080,2014-11-25,3,10610,345000.0,High Standard
993002177,2015-05-06,3,1547,345000.0,High Standard
1822500270,2014-08-19,4,5899,345000.0,High Standard
9407101850,2014-12-09,3,14615,345000.0,High Standard
7231300125,2015-02-17,5,9134,345000.0,High Standard
2124700015,2014-07-16,3,10176,345000.0,High Standard
3205400240,2014-05-13,3,7200,345000.0,High Standard
2770602265,2015-02-24,3,4200,345000.0,High Standard
7695500240,2014-05-14,3,15003,345000.0,High Standard
7955030060,2015-03-26,3,17380,345000.0,High Standard
3531900060,2014-08-02,2,8250,345000.0,High Standard
3278600760,2014-07-29,3,1489,345000.0,High Standard
3432500215,2014-06-10,3,6909,345000.0,High Standard
5153200150,2014-12-03,2,16660,345000.0,High Standard
7305300470,2014-12-01,2,8409,345000.0,High Standard
5162100820,2015-05-04,4,11481,345000.0,High Standard
6703100140,2014-08-22,3,6628,345000.0,High Standard
3205000310,2014-11-21,3,9339,345000.0,High Standard
2201500440,2014-05-20,3,11200,345000.0,High Standard
9264930970,2015-03-11,4,13498,345000.0,High Standard
7548301041,2014-06-23,3,1192,345000.0,High Standard
9264910300,2014-07-10,3,8571,345000.0,High Standard
9407101180,2014-12-24,3,9000,345000.0,High Standard
6052401631,2015-02-05,3,13496,345000.0,High Standard
7452500190,2014-10-16,3,5050,345000.0,High Standard
112900110,2014-09-03,3,5992,345000.0,High Standard
8029740060,2015-05-07,5,4182,345000.0,High Standard
8096800110,2014-12-15,3,9388,345000.0,High Standard
3649100031,2015-03-05,4,18150,345000.0,High Standard
3878900225,2014-06-02,3,5650,345000.0,High Standard
9553200052,2014-05-06,3,6250,345000.0,High Standard
7950302345,2014-08-15,3,3060,345000.0,High Standard
424049283,2015-04-15,2,1034,345000.0,High Standard
561000300,2014-06-23,3,8625,345100.0,High Standard
7967000200,2014-11-21,3,4000,345500.0,High Standard
7279300070,2014-09-22,3,8581,345500.0,High Standard
6386550040,2014-12-23,4,9682,345500.0,High Standard
7942601475,2014-05-20,5,5120,345600.0,High Standard
1568100076,2014-12-10,5,11198,345950.0,High Standard
8944320470,2014-06-23,3,4118,345950.0,High Standard
1841400150,2015-02-19,5,30456,346000.0,High Standard
3709600180,2014-05-26,4,3916,346000.0,High Standard
3726800285,2014-10-01,2,2196,346000.0,High Standard
1773100604,2014-07-21,3,1442,346000.0,High Standard
1148000005,2014-06-23,3,8100,346000.0,High Standard
6163901150,2014-11-09,3,9636,346000.0,High Standard
5637500082,2014-12-03,3,1184,346000.0,High Standard
2461900609,2014-07-17,3,2036,346100.0,High Standard
8562780430,2015-05-04,2,698,346100.0,High Standard
5358300100,2014-06-19,3,7200,346150.0,High Standard
5416100190,2014-07-29,4,9240,346290.0,High Standard
4136890560,2015-04-30,4,11018,346300.0,High Standard
7831800495,2014-10-02,4,5100,346500.0,High Standard
1328330590,2015-04-20,5,8250,346500.0,High Standard
1773600691,2014-06-25,3,11802,346500.0,High Standard
1708400555,2014-06-25,2,6300,346500.0,High Standard
3278602040,2014-10-21,3,2048,346500.0,High Standard
9485740340,2015-03-10,4,5106,346900.0,High Standard
4024100961,2014-07-28,3,10954,346950.0,High Standard
5104530240,2014-07-24,3,4348,346950.0,High Standard
3582750280,2015-03-26,2,2162,347000.0,High Standard
1843100520,2014-07-25,4,9751,347000.0,High Standard
2473460650,2015-04-07,3,7848,347000.0,High Standard
6054650510,2014-06-09,3,8050,347000.0,High Standard
3278602170,2014-12-15,2,1705,347000.0,High Standard
3205400230,2014-07-16,3,7200,347000.0,High Standard
4307350200,2015-05-12,3,4308,347000.0,High Standard
4136920030,2014-05-24,4,10026,347000.0,High Standard
3327750020,2014-09-09,3,9198,347000.0,High Standard
9493200010,2014-06-23,3,8400,347000.0,High Standard
2525000690,2015-03-09,3,7500,347500.0,High Standard
3529300060,2014-07-21,3,7053,347500.0,High Standard
6031400094,2015-02-26,5,6551,347500.0,High Standard
2597000006,2015-03-09,3,8353,347500.0,High Standard
1328300810,2015-03-30,4,7000,347500.0,High Standard
6791400800,2015-04-13,3,12036,347500.0,High Standard
7570050450,2014-09-10,3,4760,347500.0,High Standard
731500200,2015-01-13,4,3562,347500.0,High Standard
9264950420,2014-05-08,4,7350,347500.0,High Standard
1864700300,2014-10-10,4,7098,347500.0,High Standard
1471701410,2015-03-31,5,13500,347950.0,High Standard
7920100083,2015-04-14,3,1824,348000.0,High Standard
3726800220,2015-04-06,3,2417,348000.0,High Standard
9558021000,2015-01-20,4,3808,348000.0,High Standard
7893800250,2015-04-30,3,7500,348000.0,High Standard
6703100135,2015-01-16,3,6768,348000.0,High Standard
1402630270,2014-07-29,3,8867,348000.0,High Standard
9264950940,2014-08-05,3,7458,348000.0,High Standard
3630080070,2014-07-10,3,2255,348000.0,High Standard
534000112,2015-02-03,2,1242,348000.0,High Standard
1843100340,2015-03-05,3,8491,348000.0,High Standard
3022900070,2014-09-29,3,6145,348000.0,High Standard
4307330180,2015-03-28,3,5090,348000.0,High Standard
832700320,2015-02-09,3,2478,348000.0,High Standard
9320990090,2015-04-21,3,4004,348000.0,High Standard
2591830020,2014-09-16,4,7697,348000.0,High Standard
8820903370,2014-11-17,2,7312,348000.0,High Standard
1073100065,2015-02-17,3,8451,348125.0,High Standard
8143600015,2014-08-26,2,10880,348140.0,High Standard
3303950220,2014-08-31,4,8628,348450.0,High Standard
7905380380,2014-12-09,4,7575,348500.0,High Standard
9353300600,2014-06-24,3,10726,348500.0,High Standard
8165501620,2014-12-18,2,1824,348500.0,High Standard
3764800540,2014-05-22,3,7876,348580.0,High Standard
6928000590,2014-05-08,3,9620,349000.0,High Standard
2473460060,2015-04-22,3,7682,349000.0,High Standard
1895450200,2015-04-15,4,7294,349000.0,High Standard
2641400290,2014-10-28,4,7620,349000.0,High Standard
263000325,2014-06-11,3,1002,349000.0,High Standard
7972600676,2014-11-04,3,5080,349000.0,High Standard
1898200080,2015-03-12,3,7709,349000.0,High Standard
3796000400,2014-11-20,2,1208,349000.0,High Standard
6431000749,2014-09-22,3,1151,349000.0,High Standard
4307301160,2014-07-22,4,4096,349000.0,High Standard
8663370060,2014-10-09,3,7261,349000.0,High Standard
7304300760,2014-06-25,3,8184,349000.0,High Standard
5104510190,2015-04-27,4,4694,349000.0,High Standard
3444100400,2015-03-16,3,50529,349000.0,High Standard
6414100732,2015-01-07,2,7552,349000.0,High Standard
3211100240,2014-05-29,4,7800,349000.0,High Standard
2976800115,2014-11-05,4,8856,349170.0,High Standard
1105000588,2015-04-21,3,3538,349500.0,High Standard
8143100350,2014-08-25,3,7128,349500.0,High Standard
7967000060,2014-09-26,4,4596,349500.0,High Standard
4025300360,2015-03-26,3,16875,349500.0,High Standard
7960100260,2014-07-01,3,3600,349500.0,High Standard
7609700065,2014-06-30,3,8855,349810.0,High Standard
2523069146,2014-06-23,3,38781,349900.0,High Standard
2780910100,2014-12-18,5,4229,349900.0,High Standard
3278612370,2014-08-11,3,2765,349900.0,High Standard
1321740260,2014-10-15,4,13474,349900.0,High Standard
7524350080,2015-03-18,4,8796,349900.0,High Standard
8155870200,2014-05-22,4,3723,349900.0,High Standard
7334600280,2014-12-02,2,9230,349900.0,High Standard
8856920250,2014-05-30,3,7278,349900.0,High Standard
3820350070,2014-09-29,4,3134,349950.0,High Standard
5649600435,2015-01-08,5,4179,349950.0,High Standard
6199000141,2015-03-12,4,15600,349950.0,High Standard
3260810590,2014-09-12,3,7565,349950.0,High Standard
3682000060,2015-03-23,4,3520,349950.0,High Standard
3682000050,2014-10-13,4,4117,349950.0,High Standard
2131701240,2015-01-08,2,6317,349950.0,High Standard
1565950260,2014-05-15,3,7496,349950.0,High Standard
2597710050,2014-06-24,4,5289,349950.0,High Standard
5381000072,2014-05-14,5,10117,349950.0,High Standard
3793500920,2014-07-31,3,6441,349950.0,High Standard
6161000015,2014-05-15,3,7066,349950.0,High Standard
263000329,2014-10-08,3,1162,349950.0,High Standard
7200001756,2014-06-12,3,9525,349950.0,High Standard
7549801395,2014-11-13,4,6720,349950.0,High Standard
3278601940,2014-08-06,2,2031,349950.0,High Standard
5153100030,2014-08-25,3,7715,349950.0,High Standard
7338402160,2014-10-09,4,5000,349950.0,High Standard
2291401115,2014-11-25,1,9300,349950.0,High Standard
5285200020,2014-07-18,2,4176,349950.0,High Standard
6806100040,2014-08-25,4,5006,349950.0,High Standard
2781240050,2015-05-07,3,4714,349950.0,High Standard
3811300110,2015-04-06,5,7176,349950.0,High Standard
